Product Name,Brand Name,Price,Rating,Reviews,Review Votes,Sentiments,neg,neu,pos,compound,review_length
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black,Apple,208.0,5,good,0.0,1,0.0,0.0,1.0,0.4404,4
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black,Apple,208.0,5,excelent,0.0,0,0.0,1.0,0.0,0.0,8
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black,Apple,208.0,3,main touch button give hard time switch pagescreenwhen read review phone apple iphone gb white unlocked apple used good stock shipped mobilespree gift option available learn,0.0,1,0.046,0.762,0.192,0.6597,173
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black,Apple,208.0,4,bought daughter christmas present cant tell anything iphone,0.0,0,0.0,1.0,0.0,0.0,59
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black,Apple,208.0,5,first iphone cool,0.0,1,0.0,0.465,0.535,0.3182,17
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black,Apple,208.0,5,really good buy show lil use side n minor nick bumper easily cover screen n back perfect condition fone really unlocked n half price normally go would highly recommend got phone estimated delivery day pleased new iphone,0.0,1,0.0,0.659,0.341,0.9323,219
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black,Apple,208.0,5,great,0.0,1,0.0,0.0,1.0,0.6249,5
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black,Apple,208.0,5,excellent buy exactly wanted andmy fiancee love new iphone,0.0,1,0.0,0.47,0.53,0.836,58
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black,Apple,208.0,5,awesome phone work great,0.0,1,0.0,0.196,0.804,0.8481,24
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black,Apple,208.0,4,iphone sure great used android phone year iphone alittle crazy reading book dummy iphone easier tech savy anyone else think phone would great,0.0,1,0.071,0.534,0.395,0.8979,141
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black,Apple,208.0,5,good,0.0,1,0.0,0.0,1.0,0.4404,4
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black,Apple,208.0,5,good itemthanks,0.0,1,0.0,0.256,0.744,0.4404,15
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black,Apple,208.0,5,excelente,0.0,0,0.0,1.0,0.0,0.0,9
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black,Apple,208.0,4,arrived time charger hand didnt work biggie though phone charger cheap,0.0,1,0.0,0.758,0.242,0.4939,70
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black,Apple,208.0,1,bought old model liked better new bigger model description explicitly said unlocked mean phone work anywhere sim card moved italy u could read sim card phone u locked description misleading must reported wish could get total refund lie,0.0,1,0.063,0.742,0.195,0.6908,235
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black,Apple,208.0,1,big cheater item described new sealed box iphone received item used even box original accessory old,0.0,0,0.177,0.707,0.116,-0.296,99
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black,Apple,208.0,1,like said unlocked,0.0,1,0.0,0.444,0.556,0.3612,18
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black,Apple,208.0,2,im exactly happy purchase ii believe received dead battery ever able phone forward another number,0.0,0,0.202,0.563,0.235,-0.0772,97
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black,Apple,208.0,5,excellent product exactly offered attentive outstanding salesman agreement,1.0,1,0.0,0.314,0.686,0.8979,74
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black,Apple,208.0,5,lovely phone tomorrow,0.0,1,0.0,0.345,0.655,0.5859,21
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black,Apple,208.0,5,like,0.0,1,0.0,0.0,1.0,0.3612,4
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black,Apple,208.0,5,received iphone bought great shape read product detail even better really like new came gray case also like seller said said would throw bumper also wasnt sent overall great product trustful seller thank much,0.0,1,0.0,0.548,0.452,0.9694,208
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black,Apple,208.0,1,bought white gb iphone brother bday paid day shipping going u day wireovia sent gb notice outside u contact seller could provide information needed fix problem form start several email day pas solution could provided problem seems solved discover iphone doesnt work cant make receive call local iphone provider say hardware problem software beware seller,20.0,0,0.134,0.793,0.073,-0.5719,354
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black,Apple,208.0,5,bought phone used cant tell used performance fast long battery life good deal gb iphone seller honest package arrived time additional discount approval new visa credit card amazon likebuying phone plus tax deal,0.0,1,0.0,0.673,0.327,0.9118,210
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black,Apple,208.0,4,got phone replace g mainly better camera phone faster picture big improvement problem phone running io since h wireless mm picture messaging work tried everything make work apple helpmms work io known problem would gotten phone without io,2.0,1,0.125,0.739,0.136,0.128,238
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black,Apple,208.0,4,satisfied unlocked iphone sit like new without scratch marksincluding accessoriesgood one,0.0,1,0.0,0.629,0.371,0.6486,89
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black,Apple,208.0,5,everything worked perfect new iphone already go im happyive travelled yo new york iphonewas best company trying reach place imaps,0.0,1,0.0,0.654,0.346,0.8402,129
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black,Apple,208.0,5,im happy purchase good phone easy use use apple app store,0.0,1,0.0,0.457,0.543,0.8591,57
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black,Apple,208.0,2,far know bought unlocked iphone si cant activate im still wating answer apple inci connected itunes tried restore apple say siteapple released build system replace wich give msg invalid sim cardmsg activation processapple iphone gb white factory unlocked commitment,4.0,1,0.0,0.885,0.115,0.5859,265
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black,Apple,208.0,4,shipping bit slow overall product excellent glad didnt believe others saying phone buggy iphone switch go ahead totally worth dough,2.0,1,0.0,0.657,0.343,0.8357,131
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black,Apple,208.0,4,took long delivery happy phone,0.0,1,0.0,0.519,0.481,0.5719,30
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black,Apple,208.0,5,performed expected,0.0,0,0.0,1.0,0.0,0.0,18
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black,Apple,208.0,5,great phone many cell phone apt many dead zone phone worked well gb iphone phone go almost anywhere phone rarely dropped call great sit one place house talk cell,0.0,1,0.109,0.631,0.26,0.7184,161
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black,Apple,208.0,5,apple know,0.0,0,0.0,1.0,0.0,0.0,10
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black,Apple,208.0,1,dont work tmobile went store said verizon sprint good got phone great condition,0.0,1,0.0,0.611,0.389,0.7906,79
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black,Apple,208.0,4,love look white,0.0,1,0.0,0.323,0.677,0.6369,15
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black,Apple,208.0,1,bought phone gift phone work occasionally keep charge sorry bought sold good phone im upset,0.0,1,0.178,0.538,0.284,0.4877,91
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black,Apple,208.0,5,happy using new phone nowthanks,0.0,1,0.0,0.519,0.481,0.5719,31
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black,Apple,208.0,2,im sorry iphone gb working perfectly battery charge would like know guarantee,0.0,1,0.072,0.444,0.483,0.8126,77
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black,Apple,208.0,5,thanks excellentlove iphone used,0.0,1,0.0,0.508,0.492,0.4404,32
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black,Apple,208.0,5,pleasure phone perfect condition work fine seller also terrific recommend,0.0,1,0.0,0.253,0.747,0.93,73
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black,Apple,208.0,5,expected great,0.0,1,0.0,0.196,0.804,0.6249,14
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black,Apple,208.0,1,phone arrived unable use due phone holding charge also screen sometimes fade go blank disappointing,0.0,0,0.186,0.814,0.0,-0.4939,99
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black,Apple,208.0,2,mechanical problem overheating battery discharge,0.0,0,0.403,0.597,0.0,-0.4019,48
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black,Apple,208.0,1,worst experience phone new phone h serious battery problem also speaker also working,0.0,0,0.474,0.526,0.0,-0.7964,84
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black,Apple,208.0,3,good,0.0,1,0.0,0.0,1.0,0.4404,4
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black,Apple,208.0,5,apple indeed great product,0.0,1,0.0,0.423,0.577,0.6249,26
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black,Apple,208.0,1,bought iphone buyerbefore leaving usai ordered white phone got black hurry travelling compromised color left countrywhen reached home got one shock phone unlocked spent around day unlocking phoneafter unlocking shocked battery weak charge draining without usage need charge thrice single day open apps phone get heated soon,0.0,0,0.149,0.824,0.027,-0.7506,323
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black,Apple,208.0,5,excellent seller im happy,0.0,1,0.0,0.213,0.787,0.8126,25
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black,Apple,208.0,5,gift cousin love thank business,0.0,1,0.0,0.172,0.828,0.8625,31
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black,Apple,208.0,4,like thanks,0.0,1,0.0,0.0,1.0,0.6597,11
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black,Apple,208.0,3,product came little late arrive safely thank,0.0,1,0.0,0.479,0.521,0.6637,44
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black,Apple,208.0,5,excelente,0.0,0,0.0,1.0,0.0,0.0,9
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black,Apple,208.0,5,great gj,0.0,1,0.0,0.0,1.0,0.7964,8
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black,Apple,208.0,4,phone factory defect fault willing help great work,0.0,1,0.321,0.252,0.428,0.4019,50
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black,Apple,208.0,5,excelent,0.0,0,0.0,1.0,0.0,0.0,8
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black,Apple,208.0,1,phone supposed unlicked good shape though,0.0,1,0.0,0.633,0.367,0.4404,41
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black,Apple,208.0,4,said unlock locked att verizon gf att phone look new work perfectly,0.0,1,0.0,0.724,0.276,0.6369,67
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black,Apple,208.0,3,iphone excellent condition battery working adequately,0.0,1,0.0,0.575,0.425,0.5719,53
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black,Apple,208.0,5,love much used craigslist,0.0,1,0.0,0.417,0.583,0.6369,25
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black,Apple,208.0,2,say phone unlock phone lock network charger came phone disappointed,0.0,0,0.256,0.744,0.0,-0.4767,67
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black,Apple,208.0,5,like photo recommend,0.0,1,0.0,0.167,0.833,0.6124,20
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black,Apple,208.0,5,excellent product meet description product,0.0,1,0.0,0.519,0.481,0.5719,42
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black,Apple,208.0,5,great phone,0.0,1,0.0,0.196,0.804,0.6249,11
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black,Apple,208.0,1,new advertisedused,0.0,0,0.0,1.0,0.0,0.0,18
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black,Apple,208.0,5,excellent produce,0.0,1,0.0,0.213,0.787,0.5719,17
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black,Apple,208.0,5,phone great condition work great usb charge cord came fell apart seller next day new cord sent responded immediately emailvery happy highly recommend,0.0,1,0.0,0.564,0.436,0.9402,149
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black,Apple,208.0,1,endless problem product accessing wifi constantly need recharging purchase,0.0,0,0.252,0.748,0.0,-0.4019,74
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - White,Apple,155.0,1,called apple phone gave serial number informed activated another country highly would buy phone calling apple first see ever activated watch outthis phone new paid thought newwatch scam tell new activated another countrydo self favor call apple serial number buy phone advertise new check see ever activatedand buy anything people,0.0,0,0.067,0.836,0.096,-0.1027,330
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - White,Apple,155.0,5,great condition phone,0.0,1,0.0,0.328,0.672,0.6249,21
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - White,Apple,155.0,5,excellent,0.0,1,0.0,0.0,1.0,0.5719,9
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - White,Apple,155.0,5,excellent iphone work great unlocked,1.0,1,0.0,0.278,0.722,0.8316,36
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - White,Apple,155.0,4,everything ok,0.0,1,0.0,0.312,0.688,0.296,13
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - White,Apple,155.0,5,escellent,0.0,0,0.0,1.0,0.0,0.0,9
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - White,Apple,155.0,1,water logged ddeatrooyed gift mebaby girl ruined,0.0,0,0.282,0.455,0.264,-0.0516,48
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - White,Apple,155.0,1,phone returned even though advertised unlockedworks gm global system mobile worldwide work verizon according tracking record vantage received returned phone december still refund three week later,1.0,0,0.0,1.0,0.0,0.0,195
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - White,Apple,155.0,5,bought daughter like much good phone expected,1.0,1,0.0,0.481,0.519,0.6597,45
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - White,Apple,155.0,5,phone came exactly described better scratch couldnt see set tmobile super easy even gave old case extra charge really helped month im still content happy purchase thank,1.0,1,0.0,0.58,0.42,0.9423,168
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - White,Apple,155.0,5,cooperative dealer,1.0,0,0.0,1.0,0.0,0.0,18
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - White,Apple,155.0,5,excellent condition describe,0.0,1,0.0,0.351,0.649,0.5719,28
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - White,Apple,155.0,4,good worth five star wonderful thanks buy againmy friend would recommend,0.0,1,0.0,0.226,0.774,0.9442,72
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - White,Apple,155.0,1,refurbished actually useddoesnt accesoriessent later charger working broken case going directly trash,0.0,0,0.22,0.78,0.0,-0.4767,101
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - White,Apple,155.0,2,year buying iphone vendor send repair apple store surprise discovered item sold new new refurbished china hong kong new item trust vendor sell new item sell refurbished new careful,1.0,1,0.0,0.788,0.212,0.7184,180
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - White,Apple,155.0,4,first iphone always used blackberry happy iphone work well io easy use used siri dont like fact account apple credit card file want download apps even free one set account without entering valid credit card use itunes card min ive ever seen dont need enter credit card happy product find nice headphone sound ok found cowon much better mp player though music quality,0.0,1,0.025,0.59,0.386,0.981,366
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - White,Apple,155.0,1,ordered product use overseas suppose unlocked read review first talked apple said report already generated serial number therfore must sold refurbish isnt advertized either buy riskupdatei contacted suppier product provide instruction unlock phone several failed attempt recommended returning product gave option replacement money back le stocking fee opted refund although phone work advertize eve customer relation dept best help replied promptly email best make work say even though product didnt perform promised company everything could satisfy,2.0,1,0.06,0.75,0.19,0.8954,549
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - White,Apple,155.0,3,charger headphone though package accessory cant use immediately lcd already line lcd,1.0,0,0.0,1.0,0.0,0.0,84
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - White,Apple,155.0,1,defective item product said factory unlocked gsm worked world wide working,10.0,0,0.225,0.775,0.0,-0.4404,74
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - White,Apple,155.0,1,bouth unlocked iphone come locked whish amazoncom service culd something resolve big problem cause pay de iphone cant use,5.0,0,0.181,0.705,0.115,-0.128,121
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - White,Apple,155.0,5,phone worked fine great shape im satisfied purchase arrived within business day,0.0,1,0.0,0.508,0.492,0.8271,79
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - White,Apple,155.0,5,set work perfect daughter love,0.0,1,0.0,0.275,0.725,0.836,30
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - White,Apple,155.0,5,expected,0.0,0,0.0,1.0,0.0,0.0,8
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - White,Apple,155.0,5,love,0.0,1,0.0,0.0,1.0,0.6369,4
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - White,Apple,155.0,3,nice thank muchbut miss head phone set come without,0.0,1,0.124,0.465,0.411,0.5719,51
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - White,Apple,155.0,1,come way post missing wall charger box,0.0,0,0.268,0.732,0.0,-0.296,38
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - White,Apple,155.0,5,hi apple good,0.0,1,0.0,0.408,0.592,0.4404,13
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - White,Apple,155.0,2,new phone like seller announced even doesnt work system always find sim card find seller shenzhen china know heheill trip shenzhen china end may think maybe go visit seller,0.0,1,0.0,0.918,0.082,0.3612,172
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - White,Apple,155.0,1,service wifi,0.0,0,0.0,1.0,0.0,0.0,12
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - White,Apple,155.0,4,arrived time exactly described daughter love,0.0,1,0.0,0.543,0.457,0.6369,44
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - White,Apple,155.0,4,ok ok,0.0,1,0.0,0.0,1.0,0.5267,5
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - White,Apple,155.0,5,received phone described truly mint condition received quickly seller added phone cover unexpectedly nice touch thrilled iphone first iphone idea missing fabulous,0.0,1,0.071,0.545,0.385,0.8689,162
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - White,Apple,155.0,4,dont like u know never buy anything u ever never,0.0,0,0.232,0.768,0.0,-0.2755,48
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - White,Apple,155.0,5,delivery process quick excellent thing negative fact screw sim card slot come iphone buy one included box,6.0,0,0.224,0.614,0.162,-0.1027,105
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - White,Apple,155.0,5,love everything expected come right without ha siri great delivery fast phone condition mentioned star around,4.0,0,0.237,0.577,0.186,-0.0335,109
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - White,Apple,155.0,5,everything came described able use iphone tmobile network couldnt happier finally iphone,2.0,0,0.202,0.798,0.0,-0.4168,88
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - White,Apple,155.0,5,iphone g bought like new scratch film still work perfect local company caribbean delivery super fast thank,1.0,1,0.0,0.488,0.512,0.9118,106
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - White,Apple,155.0,1,talk product working bought september th transformer gsm phone unlocked phone worldwide locked orange uk exchanging email company able money back return iphone said would send label return usa say send label outside usa would like amazon help u issue money already taken credit card still phone money back disappointing,15.0,1,0.056,0.776,0.168,0.6486,319
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - White,Apple,155.0,1,order upon receipt order found item defective advertised approached seller refuse refund saying month old guarantee item month advise one else buy seller examine closely product anything else,33.0,0,0.159,0.779,0.062,-0.4767,191
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - White,Apple,155.0,5,worked perfectlyi received phone insert micro sim card voil everything worked perfectly need crack jailbreak phoneim satisfied new iphone,3.0,1,0.0,0.708,0.292,0.7906,137
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - White,Apple,155.0,5,like good phone mobil best true good beautifulthe precious good,0.0,1,0.0,0.12,0.88,0.9678,63
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - White,Apple,155.0,2,changed blackberry iphone battery maximum hour life compared ex bb hour bb friendly iphone,1.0,1,0.0,0.802,0.198,0.4939,90
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - White,Apple,155.0,4,price low definately choose instead iphone,1.0,0,0.296,0.704,0.0,-0.2732,42
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - White,Apple,155.0,5,iphone need say moresimply outstanding inserted micro sim card mobile operator worked perfeclty live outside u,2.0,1,0.0,0.778,0.222,0.6124,110
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - White,Apple,155.0,2,received iphone closed hope new however accesories original also doubt phone could original ok also box box mean phone white box black bought gb phone gb maybe bad,6.0,1,0.159,0.584,0.257,0.4019,163
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - White,Apple,155.0,5,want say many review company skeptical purchasing iphone took chance received product quickly amazed quickly shipped also want add iphone received awesome great price thanks,2.0,1,0.06,0.445,0.495,0.9393,173
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - White,Apple,155.0,2,doesnt say anywhere used price payed thought new got apps downloades didnt even took time clean upvery dissapointed,4.0,1,0.0,0.863,0.137,0.4019,115
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - White,Apple,155.0,5,phone great excellent completely free happy new iphone tried country three telephone operator working properly recommend,1.0,1,0.0,0.381,0.619,0.9576,120
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - White,Apple,155.0,1,display went one week use sent product back seller fixed display battery charging process took three four month iphone work,2.0,0,0.0,1.0,0.0,0.0,123
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - White,Apple,155.0,5,recebi tempo correto produto exatamente que eu queria e negociaao foi perfeita embalagem estava intactarecomendo site e tambem produto,0.0,0,0.0,1.0,0.0,0.0,134
Apple iPhone 4S 64GB (Black) - Verizon,Apple,114.0,2,would really great buy almost useless without service verizon phone listed lost stolen activate wth,6.0,0,0.442,0.388,0.17,-0.7196,99
Apple iPhone 4S 64GB (Black) - Verizon,Apple,114.0,2,good review first time iphone arrived quickly looked good turned tried connect month later emergency side tracked connecting right away informed verizon couldnt phone sold record stolen course embarrassed know paid credit card proof got charged paid credit card think got sold stolen lost iphone cant use,4.0,0,0.245,0.582,0.173,-0.5574,304
Apple iPhone 4S 64GB (Black) - Verizon,Apple,114.0,5,love phone seen heard phone better iphone people upgraded iphone,1.0,1,0.0,0.53,0.47,0.7964,64
Apple iPhone 4S 64GB (Black) - Verizon,Apple,114.0,5,flawless excellent price,0.0,1,0.0,0.125,0.875,0.7906,24
Apple iPhone 4S 64GB (Black) - Verizon,Apple,114.0,5,fast delivery phone exactly described,0.0,0,0.0,1.0,0.0,0.0,37
Apple iPhone 4S 64GB (Black) - Verizon,Apple,114.0,5,great phone,0.0,1,0.0,0.196,0.804,0.6249,11
